transE_high_s47	transE_low_s45	transE_medium_s46	transE_pre_s48
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
77805	66023	53966	73985
0	0	0	0
109	74	48	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1133	911	1387	1455
2513	3203	5241	3510
0	0	0	0
246	455	524	800
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
213	133	517	334
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	51	0
0	0	0	0
318	204	836	1015
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
155	344	441	476
0	0	0	0
0	0	0	0
800	1175	742	1056
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	31	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1155	957	1572	1585
0	0	0	0
0	0	0	0
0	0	0	0
235	473	10	182
0	0	0	0
83	0	31	163
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
170	67	225	198
0	0	0	0
1500	1442	2477	1173
79	100	86	148
0	0	0	0
0	0	0	0
0	0	0	0
35	222	391	146
0	0	0	0
0	0	0	0
0	0	0	0
30	200	305	206
0	0	0	0
0	0	0	0
73	0	0	0
0	0	0	0
0	0	0	0
0	0	12	0
0	0	0	0
0	0	0	0
0	0	0	0
329	1187	274	786
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
35	0	0	0
1122	536	846	660
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2085	3058	2909	3252
0	0	0	0
0	0	0	0
870	325	649	1775
4287	1668	2619	3246
0	0	0	0
0	0	0	0
0	0	0	0
4680	4932	4135	6335
0	0	0	0
124	49	53	342
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
69	0	7	43
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1736	1650	3611	2271
0	68	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	55	51	63
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1416	1479	741	1527
0	0	0	0
0	0	0	0
1486	2565	648	2811
0	0	0	0
321	778	763	521
180	396	288	252
0	0	0	0
899	1259	268	670
0	0	0	0
1074	1841	1066	1350
229	51	167	548
0	0	0	0
0	0	0	0
1606	138	621	427
0	0	0	0
0	36	0	0
0	0	0	0
0	0	0	0
1037	617	464	1319
2402	2141	2537	3082
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
303	320	385	280
0	0	0	0
0	0	0	0
0	0	0	0
1599	2546	3601	3226
0	0	0	0
0	0	0	0
1131	4322	3753	2532
0	0	0	0
0	0	0	0
0	0	0	0
592	449	578	187
0	0	0	0
61	408	149	251
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1364	1142	1467	686
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	60	18	10
0	338	53	249
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	9	0
0	0	0	0
0	43	24	0
3	0	0	0
0	0	0	0
2259	2608	3251	2492
0	0	0	0
3	0	0	0
44	98	67	164
280	88	84	230
0	0	0	0
398	233	760	615
0	0	0	0
42	0	42	0
8389	6620	2182	6468
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
24	0	0	0
856	1168	2521	1799
0	0	0	0
0	0	0	0
0	0	0	0
52	0	41	48
121	1663	1821	762
0	0	0	0
0	0	0	0
273	118	92	185
0	0	0	0
0	0	0	0
0	0	0	0
9386	8984	9726	11364
0	0	0	0
366	7480	4669	2356
0	0	0	0
1604	720	620	520
70	1887	112	585
0	0	0	0
507	1211	1427	1412
0	0	0	0
0	0	0	0
0	0	0	0
4104	3617	4656	3716
338	0	20	75
163	0	63	117
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
41	196	145	150
0	0	0	0
278	408	176	271
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
237	225	102	214
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3798	4029	2246	4492
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
36	48	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2259	3028	1392	2930
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
40	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
209	542	886	520
0	0	0	0
0	0	0	0
1876	4111	5050	3167
0	0	0	0
68	223	15	0
12108	13374	22370	13722
0	0	0	0
0	0	0	0
821	992	1449	1721
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
129	264	108	56
3208	3803	4282	4019
75	191	61	100
673	1150	658	317
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1831	1765	3374	2075
0	0	17	0
0	0	0	0
0	0	0	0
316	752	172	360
0	0	0	0
0	0	0	0
1997	2631	706	1975
0	0	0	0
20	0	0	0
4873	3949	3136	4885
0	0	0	0
0	0	0	0
0	0	0	0
313	0	283	208
0	0	0	0
0	0	0	0
3311	3016	1604	2902
1901	1878	1611	1277
0	0	0	0
0	0	0	0
406	260	643	1036
4086	2089	3563	4651
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
35	274	47	24
0	1	0	101
0	0	0	0
0	0	0	0
0	0	0	0
0	77	28	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3493	4903	1546	5620
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	111	55	66
1098	932	1481	1070
435	566	448	649
0	0	0	0
1760	1412	576	1824
0	0	0	0
0	0	0	0
0	614	277	229
0	113	66	92
881	853	485	1505
192	84	154	123
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
75	672	549	355
0	0	0	0
0	0	0	0
0	0	0	0
263	173	0	363
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
16	0	9	0
1790	1379	2394	2285
0	78	7	102
1332	1210	1083	1317
43	0	93	82
0	59	124	105
0	0	0	0
0	0	0	0
0	0	0	0
1798	1279	1517	2183
0	0	0	0
0	0	0	0
15	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
270	0	64	260
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
147	257	24	130
0	0	0	0
0	0	0	0
0	0	0	0
166	555	606	515
838	866	2011	1173
0	0	0	0
43	1149	297	424
1771	530	881	1766
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
147	0	66	122
604	146	656	414
0	0	0	0
0	0	0	0
33	0	0	0
0	0	0	0
0	0	0	0
5827	5467	7642	5376
34	143	109	71
7953	3114	3300	4535
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1459	1662	1073	1290
0	0	0	0
0	0	0	0
56	0	60	0
123	196	42	132
0	0	0	0
0	0	0	0
0	0	0	0
891	229	1098	504
0	0	0	0
0	0	0	0
0	0	0	0
33	512	965	604
0	0	0	0
2235	1611	5389	4129
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1584	327	2167	1116
0	0	0	0
378	262	549	203
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2369	1424	2894	2434
0	0	0	0
0	0	0	0
211	428	289	250
0	0	0	0
0	0	0	0
719	408	1011	642
0	0	0	0
4633	4617	2994	5091
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
99	0	13	175
0	0	0	0
0	0	0	0
237	57	81	263
0	0	0	0
0	0	0	0
593	1412	578	1129
0	0	0	0
2117	718	699	1444
0	101	37	95
0	0	0	0
0	0	0	0
0	0	0	0
97	259	35	57
0	0	0	0
0	0	0	0
3087	2253	5209	3850
0	0	0	0
0	0	0	0
0	0	0	0
82	0	22	65
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
35	127	318	132
2691	1807	3738	2775
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	44
0	0	0	0
1345	551	2011	1006
0	146	49	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
39	1	0	134
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1084	1033	1324	1190
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
318	0	181	226
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1880	1684	1376	2693
3465	2718	2724	3716
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
128	291	328	640
0	0	0	0
5430	7017	3015	6848
0	0	0	0
0	0	0	0
0	0	0	0
42	0	0	0
3130	3676	2269	3270
0	0	0	0
0	0	0	0
0	0	0	0
17302	17392	32211	24332
0	0	9	0
0	6	0	0
654	365	863	734
0	0	0	0
0	0	0	0
21	60	36	83
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
488	637	588	929
21836	17209	13485	25802
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
173	388	397	510
0	0	0	0
0	0	0	0
2130	972	1195	1126
0	0	0	0
1492	489	869	1045
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5027	3811	7957	4651
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	7	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	8	29
22	177	0	0
109	468	315	51
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
237	218	504	373
0	0	0	0
1771	2164	2225	3180
990	1106	667	732
4436	3518	11176	5022
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
186	135	256	68
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
685	345	984	1291
0	0	0	0
0	0	0	0
0	0	0	0
3263	2676	3519	3414
0	2636	1323	656
0	0	0	0
301	771	955	1077
842	813	1399	722
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
48	35	37	0
0	0	0	0
0	0	217	0
278	226	345	414
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
27	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
842	393	1374	1364
0	0	0	0
0	0	0	0
0	83	4	0
97	0	96	119
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	0	0	0
0	0	0	0
0	0	0	0
230	227	212	611
0	257	152	170
0	0	0	0
376	496	141	379
0	0	0	0
4963	1880	2552	3220
777	338	748	989
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
433	444	491	597
1261	1589	1787	1550
0	0	0	0
0	0	0	0
0	0	0	0
717	180	1150	551
0	0	0	0
493	265	384	518
557	205	711	757
124	450	1025	821
2150	4030	9233	4678
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1695	2261	4030	4237
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
716	500	1010	1495
0	0	0	0
0	0	0	0
883	1371	961	1265
3295	1977	4079	2741
0	0	0	0
0	0	0	0
262	87	129	0
2166	1977	2878	3004
109	643	482	118
1589	2195	2838	2663
0	0	0	0
0	0	0	0
24	54	15	31
0	0	0	0
0	0	0	0
745	1166	1212	1846
0	0	0	0
0	0	0	0
0	0	0	0
128	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
42	590	539	303
0	0	0	0
0	0	0	0
196	19	569	114
0	0	0	0
0	0	0	0
0	0	0	0
118	0	108	171
959	1566	1079	962
0	0	0	0
544	588	731	352
0	0	0	0
0	0	0	0
62	0	33	39
0	125	0	30
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3076	2284	2670	3550
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
500	319	503	726
0	0	0	0
8682	7658	7959	10516
0	0	0	0
34	0	0	45
0	0	0	0
0	0	0	0
0	0	0	0
0	0	87	105
0	0	0	0
0	0	0	0
0	63	59	0
1443	2602	361	2117
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
547	201	801	1080
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1213	988	1419	1281
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
244	284	401	358
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
923	1435	557	1177
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3620	3859	7637	5514
0	0	0	0
0	0	0	0
768	589	1013	1181
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
58	47	0	69
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
109	347	162	167
2497	2413	1887	2172
1632	1916	3270	1481
31	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	31	42	149
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	34	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
37	72	83	0
0	182	47	53
730	834	815	693
871	1272	1174	1279
0	0	0	0
4075	6899	5291	7110
0	0	0	0
114	349	262	216
0	0	0	0
0	0	0	0
0	0	0	0
4493	3166	8748	5336
0	0	0	0
204	240	401	454
0	0	0	0
374	269	273	316
0	0	0	0
169	483	263	151
0	0	0	0
0	0	0	0
130	0	335	230
0	0	0	0
0	0	0	0
1977	2228	3480	3614
572	968	1170	588
3974	5823	7961	4420
461	790	405	1486
0	0	0	0
0	0	0	0
0	0	0	0
83	35	0	115
0	0	7	0
0	0	0	0
0	0	0	0
36	0	47	80
0	0	0	0
34	0	36	78
0	0	0	0
1322	2127	2123	2269
694	184	651	808
0	0	0	0
0	0	0	0
0	0	0	0
0	213	14	148
0	0	0	0
52	22	39	365
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
13	49	5	4
35	70	33	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
44	0	0	119
0	0	0	0
850	1037	469	814
0	89	10	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1504	1313	2545	2870
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
173	218	636	529
0	0	0	0
11	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	101	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
138	146	61	106
427	56	258	107
0	0	0	0
578	1968	1539	1196
0	0	0	0
5103	5501	4378	8704
0	0	0	0
378	481	1342	246
0	0	0	0
0	0	0	0
3124	1872	4334	2512
586	264	572	261
1243	1653	1985	2336
0	0	0	0
339	517	597	238
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
106	251	151	46
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
217	59	51	233
0	0	0	0
0	0	0	0
0	0	0	0
407	1804	1729	1080
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
730	761	334	918
561	1217	878	978
0	0	0	0
0	0	0	0
226	276	164	167
0	0	0	0
3299	3092	6924	4382
0	0	0	0
314	390	72	254
0	0	0	0
2042	1904	921	1916
87	56	56	30
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	57	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	411	37	337
0	0	0	0
0	0	0	0
146	502	330	484
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
98	90	36	52
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
58	0	127	0
395	552	704	376
50	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
391	403	999	827
0	0	0	0
0	91	0	114
0	0	0	0
0	0	0	0
0	0	0	0
181	240	611	483
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
348	416	827	484
0	0	0	0
0	0	0	0
1088	566	1035	1408
0	0	0	0
0	0	0	0
0	0	0	0
44	0	0	2
28	0	28	0
0	0	0	0
759	852	324	700
1	4	0	0
1349	1866	734	1808
0	0	0	0
0	0	0	0
150	242	110	522
23	58	19	40
0	0	0	0
339	219	99	538
442	320	0	442
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
627	356	923	560
423	164	672	306
0	0	0	0
0	0	0	0
0	0	0	0
20	0	85	54
0	0	0	0
738	1893	804	853
0	0	0	0
607	322	382	382
0	0	0	0
0	0	0	0
5437	4042	8204	6886
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	68	0	114
0	278	100	0
0	0	0	0
0	0	0	0
34	186	55	18
0	0	0	0
0	0	0	0
73	179	156	348
0	0	0	0
0	0	0	0
0	0	0	0
0	92	0	0
0	0	0	0
0	396	141	41
0	57	8	49
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	0	0
153	27	43	0
340	107	145	155
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	27	52
2943	1527	1049	1567
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	6	0
0	0	0	0
0	0	0	0
0	0	0	0
201	143	185	200
0	0	0	0
115	43	231	375
0	0	0	0
684	266	783	677
107	939	770	458
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
996	1257	417	1124
113	136	35	247
0	0	0	0
1549	1161	1082	2247
220	823	537	837
0	0	0	0
0	0	0	0
0	0	0	0
5	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
475	384	313	397
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	649	617	361
2107	1691	3445	2546
0	0	0	0
30	0	98	98
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
955	1131	1925	1792
0	0	0	0
604	707	1092	1159
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	19	57
0	0	0	0
0	0	0	0
0	0	0	0
1744	731	1530	1881
97	87	59	31
0	0	0	0
0	0	0	0
36	67	6	7
0	0	0	0
0	0	0	0
2425	1942	5263	3234
0	0	0	0
5799	5995	7673	7319
0	0	0	0
0	0	0	0
263	244	86	312
0	0	0	0
17822	18819	10143	19797
181	244	191	235
0	0	0	0
843	822	1004	894
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	110	9	113
21	184	28	144
2207	2669	2072	3078
0	0	0	0
0	0	0	0
4522	5902	4791	5655
2032	2038	5443	3117
1148	1265	2394	2862
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	25	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7265	5679	4731	10053
211	0	0	116
611	1010	718	964
934	1189	1384	1834
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
340	1541	976	620
0	0	0	0
0	0	0	0
0	0	0	0
0	0	25	0
0	0	0	0
0	0	0	0
0	67	21	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11273	7908	12001	11433
0	0	0	0
53	34	149	83
0	0	0	0
0	0	0	0
211	5023	2018	3607
0	66	105	22
0	0	0	0
0	0	0	0
0	0	139	70
0	0	0	0
0	0	0	0
144	161	322	130
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1031	596	357	485
0	0	0	0
0	0	3	0
0	0	0	0
0	0	0	0
84	71	51	273
409	103	63	106
0	0	0	0
0	165	63	153
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1657	1405	2624	1711
347	391	105	237
3063	5998	6785	3259
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	170	162	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	43	0	0
0	0	0	0
0	0	0	0
0	0	0	0
182	44	391	0
0	0	0	0
0	0	0	0
0	0	0	0
30	61	158	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
193	355	182	326
0	0	0	0
0	0	0	0
105	14	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2219	2240	4371	2887
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1688	1880	1773	1789
335	0	156	266
0	0	0	0
0	0	0	0
0	0	4	0
0	0	0	0
0	0	0	0
729	1062	441	945
0	0	0	0
90	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
22	109	7	1
384	644	708	563
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2072	2720	1363	1581
0	0	0	0
0	0	0	0
3282	1172	4552	2686
404	351	586	630
0	0	0	0
0	0	0	0
0	0	0	0
1450	2205	1296	2136
0	0	0	0
0	0	0	0
1528	1208	1469	1816
337	536	238	171
0	0	0	0
412	1345	105	1015
73	170	87	0
0	0	0	0
0	0	0	0
0	0	0	16
0	0	0	0
0	0	0	0
22	7	15	43
0	0	0	0
0	0	0	0
0	0	0	0
210	409	482	256
0	0	0	0
1579	1272	485	1495
0	0	0	0
792	130	969	557
0	0	0	0
0	0	0	0
0	0	0	0
7286	5500	6656	7894
0	0	0	0
0	0	0	0
0	0	29	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	101	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
23	98	30	99
0	0	0	0
0	0	7	0
0	2	0	241
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	235	118
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1913	4376	1032	2323
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
982	1602	1462	1630
0	0	0	0
4039	3485	3917	4915
498	1001	1099	653
0	0	0	0
880	1632	1250	1687
0	0	0	0
0	0	0	0
0	0	0	0
2277	1011	1568	1840
0	0	0	0
5092	6073	12975	6623
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
18	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	49	0
0	0	0	0
0	0	0	0
378	232	54	346
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
762	1017	1431	1233
60	123	511	233
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
960	1070	1392	1387
0	0	0	0
31	51	0	142
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
105	139	82	303
0	0	0	0
0	0	0	0
0	0	0	0
593	565	309	750
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
475	350	1714	779
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	48	0
0	0	0	0
821	2635	967	1785
0	0	0	0
0	0	0	0
0	0	0	0
548	576	776	751
73	496	737	280
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1409	2603	1947	1425
0	0	0	0
0	0	0	0
0	0	0	0
113	63	168	149
0	0	0	0
0	0	79	62
17	0	21	65
368	182	423	291
0	0	0	0
495	530	569	406
0	0	0	0
0	0	32	64
0	0	0	0
0	0	0	0
2304	1387	893	1724
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
68	63	205	63
0	0	0	0
0	0	0	0
0	0	0	0
13	0	0	0
0	0	0	0
203	0	179	43
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
